Title,DOI
RoboCAP: Robotic Classification and Precision Pouring of Diverse Liquids and Granular Media with Capacitive Sensing.,https://doi.org/10.1109/IROS60139.2025.11246689
Zero-Shot Temporal Interaction Localization for Egocentric Videos.,https://doi.org/10.1109/IROS60139.2025.11246527
ColaDex: Contact-guided Optimization and VLM-assisted Selection for Task-oriented Dexterous Grasp Generation.,https://doi.org/10.1109/IROS60139.2025.11246998
Safety-Compliant Navigation: Navigation Point-Guided Planning with Primitive Trajectories.,https://doi.org/10.1109/IROS60139.2025.11246307
"Data-Bootstrapped, Physics-Informed Framework for Object Rearrangement.",https://doi.org/10.1109/IROS60139.2025.11247659
HeStIa: Asynchronous Embodied Dynamic Locomotion Learning for Walking Robots through Multimodal Large Language Models.,https://doi.org/10.1109/IROS60139.2025.11247288
Collision-free Control Barrier Functions for General Ellipsoids via Separating Hyperplane.,https://doi.org/10.1109/IROS60139.2025.11247279
CSC-MPPI: A Novel Constrained MPPI Framework with DBSCAN for Reliable Obstacle Avoidance.,https://doi.org/10.1109/IROS60139.2025.11246839
Mapless Collision-Free Flight via MPC using Dual KD-Trees in Cluttered Environments.,https://doi.org/10.1109/IROS60139.2025.11247753
mmWave Radar-Based Non-Line-of-Sight Pedestrian Localization at T-Junctions Utilizing Road Layout Extraction via Camera.,https://doi.org/10.1109/IROS60139.2025.11246461
Gradient Field-Based Dynamic Window Approach for Collision Avoidance in Complex Environments.,https://doi.org/10.1109/IROS60139.2025.11246091
DGVO: A Dynamically Constrained Gradient Velocity Obstacle Approach for Mobile Robots in Dynamic Environments.,https://doi.org/10.1109/IROS60139.2025.11247136
ViaTac: A High-Resolution Piezoresistive Tactile Sensor Array with Conformal Contact Surface for Shape Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11246894
MagicGel: A Novel Visual-Based Tactile Sensor Design with Magnetic Gel.,https://doi.org/10.1109/IROS60139.2025.11246423
"Robust Robotic Assembly of Reusable, Rectangular Blocks.",https://doi.org/10.1109/IROS60139.2025.11246360
Find Everything: A General Vision Language Model Approach to Multi-Object Search.,https://doi.org/10.1109/IROS60139.2025.11246991
RDMM: Enhancing Household Robotics with On-Device Contextual Memory and Decision Making.,https://doi.org/10.1109/IROS60139.2025.11246000
LLM-Informed Iterative Planning for Object Search and Relocation in Indoor Environments.,https://doi.org/10.1109/IROS60139.2025.11246196
ACoL: From Abstractions to Grounded Languages for Robust Coordination of Task Planning Robots.,https://doi.org/10.1109/IROS60139.2025.11247212
Industry 6.0: New Generation of Industry driven by Generative AI and Swarm of Heterogeneous Robots.,https://doi.org/10.1109/IROS60139.2025.11247291
SLU-DQN: A Model for Anticipatory Steam Detection for Steamer-Filling in Baijiu Intelligent Distillation Systems.,https://doi.org/10.1109/IROS60139.2025.11247366
"Dynamic Network Topology Analysis, Design, and Evaluation for Multi-Robot Vehicle Transfer in High-Density Storage Yards.",https://doi.org/10.1109/IROS60139.2025.11245857
Joint Optimization of Multi-Agent Task Allocation and Path Planning for Continuous Pickup and Delivery Tasks.,https://doi.org/10.1109/IROS60139.2025.11246606
Multimodal Anomaly Detection with a Mixture-of-Experts.,https://doi.org/10.1109/IROS60139.2025.11245878
Failure Forecasting Boosts Robustness of Sim2Real Rhythmic Insertion Policies.,https://doi.org/10.1109/IROS60139.2025.11247676
CCDP: Composition of Conditional Diffusion Policies with Guided Sampling.,https://doi.org/10.1109/IROS60139.2025.11247405
Evaluating Computational Approaches to Metabolic Cost Estimation in Gait Assistance with a Passive Exosuit*.,https://doi.org/10.1109/IROS60139.2025.11246457
STG-Avatar: Animatable Human Avatars via Spacetime Gaussian.,https://doi.org/10.1109/IROS60139.2025.11245654
Would you let a humanoid play storytelling with your child? A usability study on LLM-powered narrative Humanoid-Robot Interaction.,https://doi.org/10.1109/IROS60139.2025.11247752
UltraDP: Generalizable Carotid Ultrasound Scanning with Force-Aware Diffusion Policy.,https://doi.org/10.1109/IROS60139.2025.11246769
Physical Human-Robot Collaboration-Assisted Acetabular Preparation for Total Hip Replacement Surgery.,https://doi.org/10.1109/IROS60139.2025.11245831
Towards Data-Driven Adaptive Exoskeleton Assistance for Post-stroke Gait.,https://doi.org/10.1109/IROS60139.2025.11246935
Real-time Whole-body Motion Planning Based on Optimized NMPC in Static and Dynamic Environments for Mobile Manipulator.,https://doi.org/10.1109/IROS60139.2025.11246870
Vehicle Drifting Planning and Control Framework for Flexible U-turns in Space-limited Environments.,https://doi.org/10.1109/IROS60139.2025.11247016
Whole-Body Stabilization of Wheeled Bipedal Robots via Decoupled Control of Wheels and Legs.,https://doi.org/10.1109/IROS60139.2025.11247552
Planning and Control for Active Morphing Tensegrity Aerial Vehicles in Confined Spaces.,https://doi.org/10.1109/IROS60139.2025.11246008
Experimental Comparison of Whole-Body Control Formulations for Humanoid Robots in Task Acceleration and Task Force Spaces.,https://doi.org/10.1109/IROS60139.2025.11247656
Context-Aware Behavior Learning with Heuristic Motion Memory for Underwater Manipulation.,https://doi.org/10.1109/IROS60139.2025.11247719
Approximate Convex Decomposition-based Whole-Body Trajectory Optimization for Robots in Dense Environments.,https://doi.org/10.1109/IROS60139.2025.11247539
OpenObject-NAV: Open-Vocabulary Object-Oriented Navigation Based on Dynamic Carrier-Relationship Scene Graph.,https://doi.org/10.1109/IROS60139.2025.11247413
A Simple Algebraic Solution for Estimating the Pose of a Camera from Planar Point Features.,https://doi.org/10.1109/IROS60139.2025.11247643
Real-time Photorealistic Mapping for Situational Awareness in Robot Teleoperation.,https://doi.org/10.1109/IROS60139.2025.11246001
Correspondence-Free Pose Estimation with Patterns: A Unified Approach for Multi-Dimensional Vision.,https://doi.org/10.1109/IROS60139.2025.11246324
Assessing Trust and Cognitive Load in Teleoperated Robotic Systems Across Different Information Conditions.,https://doi.org/10.1109/IROS60139.2025.11245894
Repetitive Motion Control for Redundant Manipulator under False Data Injection Attacks*.,https://doi.org/10.1109/IROS60139.2025.11247115
CA2Point: Learning Keypoint Detection and Description with Context Aggregation and Cross Augmentation.,https://doi.org/10.1109/IROS60139.2025.11247655
Adaptive Anomaly Recovery for Telemanipulation: A Diffusion Model Approach to Vision-Based Tracking.,https://doi.org/10.1109/IROS60139.2025.11247365
MaskSem: Semantic-Guided Masking for Learning 3D Hybrid High-Order Motion Representation.,https://doi.org/10.1109/IROS60139.2025.11247674
One-Shot Gesture Recognition for Underwater Diver-To-Robot Communication*.,https://doi.org/10.1109/IROS60139.2025.11247305
Towards Open-World Human Action Segmentation Using Graph Convolutional Networks.,https://doi.org/10.1109/IROS60139.2025.11247257
ExFace: Expressive Facial Control for Humanoid Robots with Diffusion Transformers and Bootstrap Training.,https://doi.org/10.1109/IROS60139.2025.11245965
Subject-Embedded Vision Transformer with Transfer Learning for Cross-Subject Dynamic Hand Gesture Recognition Using HD-sEMG.,https://doi.org/10.1109/IROS60139.2025.11246047
Multimodal Autonomous Robotic Long-Horizon Task Planning via Embodied Language Model and Behavior Trees.,https://doi.org/10.1109/IROS60139.2025.11246018
Automatic MILP Model Construction for Multi-Robot Task Allocation and Scheduling Based on Large Language Models.,https://doi.org/10.1109/IROS60139.2025.11246517
Augmenting robotic disassembly skill: combining compliance control strategy with reinforcement learning for twist-pulling disassembly*.,https://doi.org/10.1109/IROS60139.2025.11246037
Multi-Robot Assembly of Deformable Linear Objects Using Multi-Modal Perception.,https://doi.org/10.1109/IROS60139.2025.11246285
3D-UnOutDet: A Fast and Efficient Unsupervised Snow Removal Algorithm for 3D LiDAR Point Clouds.,https://doi.org/10.1109/IROS60139.2025.11247379
SILM: A Subjective Intent Based Low-Latency Framework for Multiple Traffic Participants Joint Trajectory Prediction.,https://doi.org/10.1109/IROS60139.2025.11246264
DPGP: A Hybrid 2D-3D Dual Path Potential Ghost Probe Zone Prediction Framework for Safe Autonomous Driving.,https://doi.org/10.1109/IROS60139.2025.11246031
On-Board Vision-Language Models (VLMs) for Personalized Motion Control of Autonomous Vehicles.,https://doi.org/10.1109/IROS60139.2025.11246750
EfficientEQA: An Efficient Approach to Open-Vocabulary Embodied Question Answering.,https://doi.org/10.1109/IROS60139.2025.11247438
ManeuverGPT Agentic Control for Safe Autonomous Stunt Maneuvers.,https://doi.org/10.1109/IROS60139.2025.11246539
BEVDriver: Leveraging BEV Maps in LLMs for Robust Closed-Loop Driving.,https://doi.org/10.1109/IROS60139.2025.11247237
MALMM: Multi-Agent Large Language Models for Zero-Shot Robotic Manipulation.,https://doi.org/10.1109/IROS60139.2025.11247340
Navi2Gaze: Leveraging Foundation Models for Navigation and Target Gazing.,https://doi.org/10.1109/IROS60139.2025.11247165
Intelligent LiDAR Navigation: Leveraging External Information and Semantic Maps with LLM as Copilot.,https://doi.org/10.1109/IROS60139.2025.11246069
Multi-UAV Formation Control with Static and Dynamic Obstacle Avoidance via Reinforcement Learning.,https://doi.org/10.1109/IROS60139.2025.11246743
Robust Deep Reinforcement Learning in Robotics via Adaptive Gradient-Masked Adversarial Attacks.,https://doi.org/10.1109/IROS60139.2025.11246652
Design Optimization of Three-Dimensional Wire Arrangement Considering Wire Crossings for Tendon-driven Robots.,https://doi.org/10.1109/IROS60139.2025.11245877
Vibration-Assisted Hysteresis Mitigation for Achieving High Compensation Efficiency.,https://doi.org/10.1109/IROS60139.2025.11246256
An RGB-D Camera-Based Multi-Small Flying Anchors Control for Wire-Driven Robots Connecting to the Environment.,https://doi.org/10.1109/IROS60139.2025.11247141
Robotic Manipulation of a Rotating Chain with Bottom End Fixed.,https://doi.org/10.1109/IROS60139.2025.11246076
Accurate Simulation and Parameter Identification of Deformable Linear Objects using Discrete Elastic Rods in Generalized Coordinates.,https://doi.org/10.1109/IROS60139.2025.11247160
Novel Cable Driven Fitness Gym Devices for Whole Body Weight Training.,https://doi.org/10.1109/IROS60139.2025.11247430
Braking Control in Clutched-Elastic Robots: Coordinating the Underactuation-to-Actuation Transition.,https://doi.org/10.1109/IROS60139.2025.11246742
Model Predictive Control for Cable-Driven Remote Actuation Systems with Friction and Compliance.,https://doi.org/10.1109/IROS60139.2025.11245958
"Sensing Differently: Unifying Vision, Language, Posture and Tactile in Robotic Perception.",https://doi.org/10.1109/IROS60139.2025.11247209
WHALES: A Multi-Agent Scheduling Dataset for Enhanced Cooperation in Autonomous Driving.,https://doi.org/10.1109/IROS60139.2025.11247472
Extraction of Robotic Surface Processing Strategies from Human Demonstrations.,https://doi.org/10.1109/IROS60139.2025.11247267
DriveLMM-o1: A Step-by-Step Reasoning Dataset and Large Multimodal Model for Driving Scenario Understanding.,https://doi.org/10.1109/IROS60139.2025.11247360
TBAP: Tapping-Based Auditory Perception for Identifying Container Materials.,https://doi.org/10.1109/IROS60139.2025.11245966
"Shaken, Not Stirred: A Novel Dataset for Visual Understanding of Glasses in Human-Robot Bartending Tasks.",https://doi.org/10.1109/IROS60139.2025.11246715
TartanGround: A Large-Scale Dataset for Ground Robot Perception and Navigation.,https://doi.org/10.1109/IROS60139.2025.11246002
RH20T-P: A Primitive-Level Robotic Manipulation Dataset towards Composable Generalization Agents in Real-world Scenarios.,https://doi.org/10.1109/IROS60139.2025.11246228
IMM-MOT: A Novel 3D Multi-object Tracking Framework with Interacting Multiple Model Filter.,https://doi.org/10.1109/IROS60139.2025.11246301
ELPTNet: An Efficient LiDAR-based 3D Pedestrian Tracking Network for Autonomous Navigation Social Robots.,https://doi.org/10.1109/IROS60139.2025.11246019
Dynamicity Adaptation for Multi-object Tracking and Segmentation: Toward Improved Association Correction.,https://doi.org/10.1109/IROS60139.2025.11247101
Opt-in Camera: Person Identification in Video via UWB Localization and Its Application to Opt-in Systems.,https://doi.org/10.1109/IROS60139.2025.11247671
The Impact of Autonomy Levels and System Errors on Cognitive Load and Trust in Human-Robot Collaborative Tasks.,https://doi.org/10.1109/IROS60139.2025.11247537
Training People to Reward Robots.,https://doi.org/10.1109/IROS60139.2025.11245938
Beware of the Tablet: A Dominant Distractor in Human-Robot Interaction.,https://doi.org/10.1109/IROS60139.2025.11247745
Can Real-Time Lipreading Improve Speech Recognition? A Systematic Exploration Using Human-Robot Interaction Data.,https://doi.org/10.1109/IROS60139.2025.11246474
Diff-MSM: Differentiable MusculoSkeletal Model for Simultaneous Identification of Human Muscle and Bone Parameters.,https://doi.org/10.1109/IROS60139.2025.11247268
WebRTC and 5G Based Remote Control System for a Vascular Intervention Robot.,https://doi.org/10.1109/IROS60139.2025.11247408
A Multi-modal Hand Imitation Dataset for Dexterous Hand.,https://doi.org/10.1109/IROS60139.2025.11246058
ETA: Learning Optical Flow with Efficient Temporal Attention.,https://doi.org/10.1109/IROS60139.2025.11246017
Improved 2D Hand Trajectory Prediction with Multi-View Consistency.,https://doi.org/10.1109/IROS60139.2025.11246827
Self-Supervised Geometry-Guided Initialization for Robust Monocular Visual Odometry.,https://doi.org/10.1109/IROS60139.2025.11247022
DriveBLIP2: Attention-Guided Explanation Generation for Complex Driving Scenarios.,https://doi.org/10.1109/IROS60139.2025.11245662
AlignCAPE: Support and Query Feature Aligning for Category-Agnostic Pose Estimation.,https://doi.org/10.1109/IROS60139.2025.11245886
Efficient and Accurate Low-Resolution Transformer Tracking.,https://doi.org/10.1109/IROS60139.2025.11247730
LLplace: Embodied 3D Indoor Layout Synthesis Framework with Large Language Model.,https://doi.org/10.1109/IROS60139.2025.11246995
Pathfinder for Low-altitude Aircraft with Binary Neural Network.,https://doi.org/10.1109/IROS60139.2025.11245931
Multi-View Normal and Distance Guidance Gaussian Splatting for Surface Reconstruction.,https://doi.org/10.1109/IROS60139.2025.11247155
Clevis and Tenon Assembly Using Visual Guiding Fields.,https://doi.org/10.1109/IROS60139.2025.11246269
Optimization Based Human-Guided Variable-Stiffness Visual Impedance Control for Contact-Rich Tasks.,https://doi.org/10.1109/IROS60139.2025.11247255
A No-code Approach for Intuitive Robot Programming for Process-Aligned Surface Processing.,https://doi.org/10.1109/IROS60139.2025.11246106
